depart,fin,A_tout_d_un_coup,A_dca,A_ecart_pct,B_salaire_immediat,B_salaire_accumule,B_ecart_pct
1946-07,1956-07,4.570393707226774,5.270008179361112,-13.27539632432132,383.53045588779196,364.6281191507414,5.18400412482618
1946-08,1956-08,4.632627735338369,5.289880384158788,-12.424716649333778,378.7920253137193,355.1426765393378,6.659112051762084
1946-09,1956-09,5.246187103988506,5.160714086597984,1.6562246223345012,363.4889060409807,339.04709623759044,7.208971872822767
1946-10,1956-10,5.294776944402203,5.091688300158305,3.988630730549314,355.7066034042073,334.5707378139229,6.317308479631434
1946-11,1956-11,5.257230375692538,5.01555237727056,4.818571918762382,348.7996810075437,325.17687210670016,7.264603029053118
1946-12,1956-12,5.176127206423594,5.068840678173428,2.116589079474207,350.6663441260523,330.63939807116685,6.057035601841632
1947-01,1957-01,5.03329581504253,4.9570885656556625,1.5373388709424507,339.9492301368489,319.77120290096866,6.310145207831375
1947-02,1957-02,4.634188523870917,4.749694242508321,-2.431855878293432,322.4107202201121,301.0057858103223,7.111137200292239
1947-03,1957-03,4.8887165469260445,4.852889106085678,0.738270338702729,323.85926774288777,307.64926954399556,5.2689864087501315
1947-04,1957-04,5.188727600220262,4.984863047759268,4.089672083421281,328.3484496507248,311.5165360519283,5.403216731965288
1947-05,1957-05,5.478806876201919,5.147996376010529,6.426004915872774,337.5608624664377,316.2788802283217,6.7288660636311
1947-06,1957-06,5.374731529058755,5.176320799904993,3.8330454549378556,339.5060727640424,316.0678334785593,7.415572482504151
1947-07,1957-07,5.154332376247689,5.221908823306152,-1.2940947332680253,342.83350868654946,321.8965711377858,6.504243731071524
1947-08,1957-08,4.963240172698063,4.913747258669225,1.0072336126266679,320.97598804861605,300.5226700360142,6.805915177763722
1947-09,1957-09,4.883284008215239,4.697949320032332,3.9450125056187613,305.08756234256583,284.0021114969543,7.424399323818998
1947-10,1957-10,4.460021408605974,4.3847972011147345,1.7155686806248571,283.3781549134845,265.3528291177714,6.792965372045412
1947-11,1957-11,4.4116178503379055,4.2706301969880895,3.3013313456465854,274.8152259443674,256.48425566620324,7.147015800463263
1947-12,1957-12,4.475566343082604,4.264169897075636,4.957505238052162,272.20425165412064,256.7653652653387,6.012838364250395
1948-01,1958-01,4.61959863022699,4.339111167985552,6.464168613860499,274.91403916291495,257.64862245513547,6.701148464624884
1948-02,1958-02,4.868444811991808,4.335803571995355,12.28471795716819,273.12653278179323,252.76573729800202,8.05520388223604
1948-03,1958-03,4.892175042827122,4.400334709643236,11.177339126181218,275.6986231267717,257.8443667094241,6.9244314487848735
1948-04,1958-04,4.562353152431543,4.401341322950045,3.6582445592649115,274.16726514830725,256.8020467901794,6.762102785074808
1948-05,1958-05,4.485474865008788,4.548791277606809,-1.3919392808749098,280.15534213784133,262.50026238493484,6.725737944984145
1948-06,1958-06,4.405937730829594,4.685033997214803,-5.957187643699669,284.15912218157115,265.91764330656713,6.859822706075236
1948-07,1958-07,4.63172329041827,4.8798930073486995,-5.0855565184873335,289.3020074903239,274.7395868112336,5.300444995244069
1948-08,1958-08,4.942329686286549,5.096009832807844,-3.015695643519156,297.1777961618173,279.34268889996736,6.3846694295395245
1948-09,1958-09,5.122364733998571,5.23661239976459,-2.1817094152539296,301.7920018531456,279.41672562913374,8.007851417495427
1948-10,1958-10,5.1799972785521655,5.443914148927729,-4.84792491497219,310.57066850789005,288.3478387458812,7.70695208213219
1948-11,1958-11,5.639433670507442,5.603869918940624,0.6346284278765157,316.5060618146521,293.9381464756915,7.677776977758466
1948-12,1958-12,5.7699331156598,5.6704828399268115,1.7538237666948397,318.534074699363,295.6119077006542,7.754141968435335
1949-01,1959-01,5.918510706193829,5.839905594561864,1.34599969741227,327.0351995976537,300.6889977612352,8.761944079290496
1949-02,1959-02,6.044278337960381,5.6920677899829935,6.187743382066069,317.9654029206501,288.36024778250237,10.266725516367847
1949-03,1959-03,6.12207348002315,5.748040471814633,6.507139433735354,321.62488958264476,292.7066920182186,9.87958196822718
1949-04,1959-04,6.214517946744586,5.755650162179268,7.9724752484187755,322.5540394319647,294.504909911339,9.524163630776128
1949-05,1959-05,6.33540044663516,5.739956854599075,10.373659717650874,322.86413949827136,295.0992446226243,9.40866348578866
1949-06,1959-06,6.621873366712414,5.572182566252105,18.838054711591035,315.52771925158225,287.9985950708014,9.558770303727737
1949-07,1959-07,6.494825599994533,5.63302128902823,15.299148835898958,322.9294931270338,297.0527736878976,8.711152270311363
1949-08,1959-08,6.214782324018703,5.503920642584557,12.915551069797694,316.3473417847612,292.12506671614807,8.29174823677472
1949-09,1959-09,5.87455253355689,5.187804845957102,13.237731718743738,299.538489703423,274.59817040506795,9.08247832152882
1949-10,1959-10,5.704737736269787,5.078385837675985,12.333680791777702,295.11371486792353,273.1384932778676,8.04545024992147
1949-11,1959-11,5.632294974477098,4.9909904472747115,12.849243731824123,292.2817528773068,272.6582408177661,7.197109465932572
1949-12,1959-12,5.6434902443585555,5.046452086120016,11.830849635542151,297.53939453155374,278.0895202069748,6.994105462910971
1950-01,1960-01,5.4171882261498565,4.8706637672694795,11.220738794432572,288.4870393660985,267.6992675125751,7.765345063018114
1950-02,1960-02,5.093215423293173,4.582854107696866,11.136320371603347,273.76348029200255,250.95879621493472,9.087023216965328
1950-03,1960-03,4.969995693223353,4.420001217335428,12.443310507038419,266.7108161905837,246.46075991027493,8.216340924892428
1950-04,1960-04,4.883172117013427,4.383986813876538,11.386560323512573,266.8378578340097,247.4439231098879,7.837709037416585
1950-05,1960-05,4.669689567612167,4.2590817722267085,9.64075867392391,261.24832482354213,243.1634404713776,7.437336927420746
1950-06,1960-06,4.7528457826463955,4.341582535394526,9.47265758278386,267.7853384024063,249.77317459943157,7.211408443625444
1950-07,1960-07,4.982510807604298,4.172951121399004,19.40017178858986,258.1693670172063,242.00441578073588,6.6796100328666785
1950-08,1960-08,4.7411131512083236,4.1251638291532755,14.931511754806515,257.91186060202057,237.87279977008262,8.42427585302179
1950-09,1960-09,4.42926844531084,3.9168577008331606,13.082189438964908,247.19347905941032,228.26300429973847,8.293273286990344
1950-10,1960-10,4.157964517695205,3.763212597323786,10.489758687886708,239.62368053823266,225.02607030445984,6.487075126016406
1950-11,1960-11,4.288226576668403,3.822229100377889,12.191772498525587,244.77732404609728,233.34018456815218,4.901487285232098
1950-12,1960-12,4.394189766491133,3.857400789177314,13.915820695113768,247.92462630749372,235.3877645253231,5.326046495004588
1951-01,1961-01,4.2886978354835295,3.985258983591256,7.6140309360480884,257.7352149517472,241.26008022564235,6.8287860597145755
1951-02,1961-02,4.2910963364405825,4.09258290210567,4.850565989335864,265.5086336130529,247.28857547361633,7.367933639692348
1951-03,1961-03,4.4864708319080755,4.182619493827699,7.264618226180297,271.0561456487656,255.27208306605468,6.183231003222001
1951-04,1961-04,4.5299367046898125,4.247435419553334,6.651102541452825,275.31110990401015,258.11643328414044,6.66159701693283
1951-05,1961-05,4.5582837639374105,4.24960765429951,7.263637840203896,275.14583605925634,258.68306804956336,6.364068639598286
1951-06,1961-06,4.561040606825049,4.154063956392614,9.797072329763878,268.5866062013784,252.4248794186548,6.402588690918565
1951-07,1961-07,4.454612192740413,4.08832391197874,8.959375251272373,264.887436266116,249.09992297441195,6.337823433741407
1951-08,1961-08,4.407061058409197,4.176401955752442,5.522914343506913,271.4034097699362,250.42258184526438,8.37816932086255
1951-09,1961-09,4.250155094253726,4.100696871892744,3.644703010978656,266.48006529406484,247.26157014297019,7.772536241674044
1951-10,1961-10,4.306679690638136,4.117289597292993,4.599873020097056,266.70494918652884,253.03573850063074,5.402086980635756
1951-11,1961-11,4.616943537418708,4.279161134060642,7.8936593592943805,275.9051570865353,265.40693370740814,3.955519636386251
1951-12,1961-12,4.508454793585912,4.272228750891672,5.5293397537511835,275.392373821612,261.1459458072804,5.45535101848571
1952-01,1962-01,4.19056517913048,4.068108297016209,3.0101677038462338,262.3393897009079,245.5965691407187,6.817204580164993
1952-02,1962-02,4.32822174916141,4.100382106839242,5.5565465945757175,264.0332285594088,247.45570528111128,6.6991881474162795
1952-03,1962-03,4.310647207160822,4.066481156640305,6.004357111597813,261.5305630103625,246.90610979890812,5.923082755370146
1952-04,1962-04,4.175113780481975,3.9001662792519474,7.049635362796947,250.5547892969926,235.0896750128406,6.578389409618812
1952-05,1962-05,3.8572898687080652,3.590679397617761,7.4250703437123144,229.54979468189705,216.01082681477462,6.2677265148065375
1952-06,1962-06,3.309594002754567,3.1537239516773825,4.942412635521931,200.7723889155708,189.30570628560142,6.057230315429485
1952-07,1962-07,3.28883123203857,3.2291982650686673,1.8466802616294187,203.8066893360159,194.29390783057153,4.896078117765645
1952-08,1962-08,3.358711775884176,3.3204091828358533,1.153550389100233,207.55980031085383,193.88736797553562,7.051739614642338
1952-09,1962-09,3.37624701620039,3.294674505573071,2.475889818230481,203.93443104188802,191.1216385880675,6.703998850405668
1952-10,1962-10,3.3337421662707767,3.2032120049113137,4.074977277786429,195.7568422442497,187.3780422779329,4.471601829358818
1952-11,1962-11,3.4476016735628976,3.421260930764613,0.769913296043101,207.30409513803457,200.7992490310705,3.239477307984129
1952-12,1962-12,3.4516095611112263,3.568439972037994,-3.27399120742512,214.27966693772302,204.1463175685485,4.963767894452431
1953-01,1963-01,3.5595692017978195,3.713086858367267,-4.134502165590415,220.55860571601463,207.71435870842078,6.183610554157193
1953-02,1963-02,3.6445843207177826,3.7626806598797424,-3.138622430045235,221.42370358850906,208.20205144627036,6.350394748944499
1953-03,1963-03,3.6061544290922485,3.7385116152721,-3.5403711369830226,218.48932221570126,206.09347406745553,6.014672810158217
